ProductId,OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,,,,,
P0218,ORD100217,iPhone 13,Electronics,Apple,Souq,Cairo,13390.76,2,26781.52,3.15,4892,,,,,
P0219,ORD100218,HP Pavilion Laptop,Computers,HP,Souq,Giza,9957.25,3,29871.75,3.33,581,,,,,
P0220,ORD100219,Smartwatch FitPro,Wearables,FitPro,Amazon,Dubai,3373.56,3,10120.68,1.64,2431,,,,,
P0221,ORD100220,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,15325.33,4,61301.32,4.48,437,,,,,
P0222,ORD100221,iPhone 13,Electronics,Apple,Amazon,Alexandria,14632.09,5,73160.45,3.65,3614,,,,,
P0223,ORD100222,Bluetooth Headset,Accessories,JBL,Amazon,Giza,18331.51,3,54994.53,1.1,3047,,,,,
P0224,ORD100223,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,8611.48,5,43057.4,2.35,1234,,,,,
P0225,ORD100224,iPhone 13,Electronics,Apple,Souq,Casablanca,9120.28,5,45601.4,3.49,3953,,,,,
P0226,ORD100225,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,17738.69,4,70954.76,4.67,2465,,,,,
P0227,ORD100226,Adidas Running Shoes,Fashion,Adidas,Souq,Casablanca,6336.78,1,6336.78,3.8,364,,,,,
P0228,ORD100227,iPhone 13,Electronics,Apple,Jumia,Alexandria,17652.06,3,52956.18,1.06,4460,,,,,
P0229,ORD100228,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,9154,4,36616,4.79,1745,,,,,
P0230,ORD100229,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Giza,1408.94,2,2817.88,3.65,3784,,,,,
P0231,ORD100230,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,5782.53,1,5782.53,2.85,3476,,,,,
P0232,ORD100231,Adidas Running Shoes,Fashion,Adidas,Jumia,Riyadh,17208.74,2,34417.48,1.29,1399,,,,,
P0233,ORD100232,Bluetooth Headset,Accessories,JBL,Jumia,Dubai,3348.83,2,6697.66,4.78,2796,,,,,
P0234,ORD100233,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,16348.42,4,65393.68,3.96,3973,,,,,
P0235,ORD100234,Bluetooth Headset,Accessories,JBL,Amazon,Riyadh,3383.51,4,13534.04,3.5,4453,,,,,
P0236,ORD100235,iPhone 13,Electronics,Apple,Jumia,Cairo,7502.69,2,15005.38,1.06,1212,,,,,
P0237,ORD100236,HP Pavilion Laptop,Computers,HP,Amazon,Alexandria,9309.31,5,46546.55,4.97,2390,,,,,
P0238,ORD100237,HP Pavilion Laptop,Computers,HP,Souq,Riyadh,7187.55,5,35937.75,2.09,3397,,,,,
P0239,ORD100238,Bluetooth Headset,Accessories,JBL,Jumia,Giza,11996.17,3,35988.51,3.75,2725,,,,,
P0240,ORD100239,Samsung Galaxy A14,Electronics,Samsung,Amazon,Cairo,12041.72,2,24083.44,4.45,1597,,,,,
P0241,ORD100240,Dell Inspiron 3501,Computers,Dell,Souq,Giza,2227.34,2,4454.68,4.75,1649,,,,,
P0242,ORD100241,Samsung Galaxy A14,Electronics,Samsung,Jumia,Giza,13692.53,1,13692.53,4.45,2301,,,,,
P0243,ORD100242,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,2258.84,2,4517.68,2.24,4867,,,,,
P0244,ORD100243,T-shirt Cotton,Fashion,Generic,Amazon,Casablanca,619.04,5,3095.2,1.52,359,,,,,
P0245,ORD100244,T-shirt Cotton,Fashion,Generic,Jumia,Cairo,9249.34,1,9249.34,2.76,3530,,,,,
P0246,ORD100245,Adidas Running Shoes,Fashion,Adidas,Amazon,Giza,3051.34,5,15256.7,3.78,2073,,,,,
P0247,ORD100246,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,8458.06,1,8458.06,2.34,137,,,,,
P0248,ORD100247,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,7200.36,1,7200.36,2.56,3382,,,,,
P0249,ORD100248,iPhone 13,Electronics,Apple,Jumia,Cairo,9932.89,2,19865.78,1.97,3953,,,,,
P0250,ORD100249,iPhone 13,Electronics,Apple,Amazon,Casablanca,19134.64,1,19134.64,4.48,2275,,,,,
P0251,ORD100250,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,3948.53,3,11845.59,4.47,4176,,,,,
P0252,ORD100251,Smartwatch FitPro,Wearables,FitPro,Jumia,Cairo,10842.37,5,54211.85,1.28,4287,,,,,
P0253,ORD100252,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,4860.08,4,19440.32,1.19,1105,,,,,
P0254,ORD100253,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,3928.58,3,11785.74,3.17,3350,,,,,
P0255,ORD100254,Bluetooth Headset,Accessories,JBL,Jumia,Alexandria,10531.86,5,52659.3,2.03,4340,,,,,
P0256,ORD100255,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,18234.36,2,36468.72,4.86,3768,,,,,
P0257,ORD100256,HP Pavilion Laptop,Computers,HP,Jumia,Alexandria,3800.17,4,15200.68,4.23,1325,,,,,
P0258,ORD100257,Smartwatch FitPro,Wearables,FitPro,Amazon,Alexandria,13409.13,3,40227.39,1.86,1168,,,,,
P0259,ORD100258,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,9011.19,5,45055.95,1.99,838,,,,,
P0260,ORD100259,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,18094.91,5,90474.55,2.62,2659,,,,,
P0261,ORD100260,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,19923.16,3,59769.48,1.56,2230,,,,,
P0262,ORD100261,T-shirt Cotton,Fashion,Generic,Amazon,Cairo,17113.45,1,17113.45,1.58,139,,,,,
P0263,ORD100262,Nike Air Max,Fashion,Nike,Jumia,Giza,14313.63,5,71568.15,4.75,3722,,,,,
P0264,ORD100263,Nike Air Max,Fashion,Nike,Jumia,Casablanca,14809.18,3,44427.54,3.18,4774,,,,,
P0265,ORD100264,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,18290.17,1,18290.17,3.98,1961,,,,,
P0266,ORD100265,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,15588.91,3,46766.73,4.37,4727,,,,,
P0267,ORD100266,Adidas Running Shoes,Fashion,Adidas,Jumia,Dubai,10506.9,3,31520.7,1.29,115,,,,,
P0268,ORD100267,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,10753.1,2,21506.2,2.63,1840,,,,,
P0269,ORD100268,Dell Inspiron 3501,Computers,Dell,Souq,Giza,7238.02,4,28952.08,2.56,2061,,,,,
P0270,ORD100269,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,9267.52,3,27802.56,1.89,857,,,,,
P0271,ORD100270,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Alexandria,17521.48,5,87607.4,2.68,1968,,,,,
P0272,ORD100271,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,17023.76,4,68095.04,3.65,2343,,,,,
P0273,ORD100272,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,12853.49,1,12853.49,1.25,2056,,,,,
P0274,ORD100273,Nike Air Max,Fashion,Nike,Amazon,Giza,17660.77,5,88303.85,4.04,3836,,,,,
P0275,ORD100274,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Riyadh,9607.45,3,28822.35,1.53,2115,,,,,
P0276,ORD100275,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,8661.86,1,8661.86,3.95,4134,,,,,
P0277,ORD100276,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,113.55,1,113.55,1.88,4056,,,,,
P0278,ORD100277,iPhone 13,Electronics,Apple,Jumia,Cairo,806.86,3,2420.58,1.97,1734,,,,,
P0279,ORD100278,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,3995.12,3,11985.36,4.08,968,,,,,
P0280,ORD100279,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,12784.54,1,12784.54,2.66,2954,,,,,
P0281,ORD100280,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,9514.76,2,19029.52,1.22,2449,,,,,
P0282,ORD100281,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,2334.8,3,7004.4,2.01,3101,,,,,
P0283,ORD100282,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,2094.97,5,10474.85,2.63,4115,,,,,
P0284,ORD100283,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,18524.83,1,18524.83,3.55,3852,,,,,
P0285,ORD100284,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,3214.88,1,3214.88,1.41,2487,,,,,
P0286,ORD100285,iPhone 13,Electronics,Apple,Souq,Cairo,12262.74,3,36788.22,4.03,1379,,,,,
P0287,ORD100286,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,17175.56,4,68702.24,2.04,3230,,,,,
P0288,ORD100287,HP Pavilion Laptop,Computers,HP,Amazon,Cairo,3819.06,4,15276.24,4.41,565,,,,,
P0289,ORD100288,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,11829.61,2,23659.22,2.85,4174,,,,,
P0290,ORD100289,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Giza,14598.17,1,14598.17,2.94,4204,,,,,
P0291,ORD100290,iPhone 13,Electronics,Apple,Amazon,Casablanca,13950.41,5,69752.05,2.98,2554,,,,,
P0292,ORD100291,iPhone 13,Electronics,Apple,Souq,Riyadh,16949.92,5,84749.6,4.61,89,,,,,
P0293,ORD100292,HP Pavilion Laptop,Computers,HP,Jumia,Cairo,12267.61,4,49070.44,3.28,4273,,,,,
P0294,ORD100293,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,11541.02,3,34623.06,3.28,2623,,,,,
P0295,ORD100294,iPhone 13,Electronics,Apple,Jumia,Riyadh,1473.5,3,4420.5,3.05,3929,,,,,
P0296,ORD100295,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,3830.2,5,19151,4.51,3395,,,,,
P0297,ORD100296,T-shirt Cotton,Fashion,Generic,Amazon,Dubai,10934.94,2,21869.88,1.18,1245,,,,,
P0298,ORD100297,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,3951.31,4,15805.24,2.8,1560,,,,,
P0299,ORD100298,T-shirt Cotton,Fashion,Generic,Jumia,Alexandria,13794.76,3,41384.28,3.48,769,,,,,
P0300,ORD100299,iPhone 13,Electronics,Apple,Souq,Dubai,9791.67,2,19583.34,2.69,2379,,,,,
P0301,ORD100300,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,18013.14,1,18013.14,2.71,2275,,,,,
P0302,ORD100301,iPhone 13,Electronics,Apple,Jumia,Dubai,4411.57,5,22057.85,3.83,1159,,,,,
P0303,ORD100302,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,11879.15,3,35637.45,2.97,1211,,,,,
P0304,ORD100303,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,10134.3,1,10134.3,2.52,1212,,,,,
P0305,ORD100304,Nike Air Max,Fashion,Nike,Souq,Giza,11319.16,5,56595.8,1.74,4506,,,,,
P0306,ORD100305,Adidas Running Shoes,Fashion,Adidas,Jumia,Riyadh,10554.4,1,10554.4,3.67,3020,,,,,
P0307,ORD100306,Smartwatch FitPro,Wearables,FitPro,Jumia,Alexandria,6270.53,3,18811.59,2.36,4692,,,,,
P0308,ORD100307,Dell Inspiron 3501,Computers,Dell,Amazon,Giza,5446.73,3,16340.19,1.7,2104,,,,,
P0309,ORD100308,Samsung Galaxy A14,Electronics,Samsung,Jumia,Casablanca,16012.01,4,64048.04,3.26,3027,,,,,
P0310,ORD100309,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,7448.45,5,37242.25,4.44,4746,,,,,
P0311,ORD100310,T-shirt Cotton,Fashion,Generic,Jumia,Giza,16909.71,2,33819.42,3.93,34,,,,,
P0312,ORD100311,HP Pavilion Laptop,Computers,HP,Souq,Dubai,9408.66,3,28225.98,1.91,566,,,,,
P0313,ORD100312,iPhone 13,Electronics,Apple,Amazon,Alexandria,3529.62,1,3529.62,3.73,804,,,,,
P0314,ORD100313,Bluetooth Headset,Accessories,JBL,Jumia,Cairo,13429.1,2,26858.2,2.86,3290,,,,,
P0315,ORD100314,iPhone 13,Electronics,Apple,Jumia,Casablanca,4688.59,1,4688.59,3.67,3258,,,,,
P0316,ORD100315,HP Pavilion Laptop,Computers,HP,Jumia,Giza,10150.9,2,20301.8,4.45,1184,,,,,
P0317,ORD100316,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,3778.65,4,15114.6,3.12,445,,,,,
P0318,ORD100317,HP Pavilion Laptop,Computers,HP,Jumia,Giza,19158.31,1,19158.31,2.43,4628,,,,,
P0319,ORD100318,HP Pavilion Laptop,Computers,HP,Amazon,Dubai,18693.85,1,18693.85,1.3,3828,,,,,
P0320,ORD100319,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Casablanca,7361.8,4,29447.2,3,4779,,,,,
P0321,ORD100320,Dell Inspiron 3501,Computers,Dell,Jumia,Casablanca,8305.08,1,8305.08,4.8,982,,,,,
P0322,ORD100321,Nike Air Max,Fashion,Nike,Jumia,Giza,11441.73,4,45766.92,3.26,23,,,,,
P0323,ORD100322,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,10229.26,5,51146.3,4.25,2798,,,,,
P0324,ORD100323,Adidas Running Shoes,Fashion,Adidas,Amazon,Dubai,8400.87,5,42004.35,1.77,4425,,,,,
P0325,ORD100324,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,10137.11,1,10137.11,1.81,2640,,,,,
P0326,ORD100325,Smartwatch FitPro,Wearables,FitPro,Souq,Riyadh,9632.51,4,38530.04,3.95,4259,,,,,
P0327,ORD100326,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,2032.29,4,8129.16,2.94,2834,,,,,
P0328,ORD100327,HP Pavilion Laptop,Computers,HP,Souq,Cairo,9412.45,5,47062.25,2.54,2003,,,,,
P0329,ORD100328,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,17969.12,5,89845.6,2.46,2693,,,,,
P0330,ORD100329,Nike Air Max,Fashion,Nike,Amazon,Riyadh,133.61,4,534.44,4.11,4880,,,,,
P0331,ORD100330,HP Pavilion Laptop,Computers,HP,Souq,Dubai,19376.72,4,77506.88,3.81,1959,,,,,
P0332,ORD100331,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,7726.28,5,38631.4,4.83,4291,,,,,
P0333,ORD100332,iPhone 13,Electronics,Apple,Souq,Giza,6392.7,3,19178.1,1.16,612,,,,,
P0334,ORD100333,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,10870.25,1,10870.25,4.03,2306,,,,,
P0335,ORD100334,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Giza,719.86,3,2159.58,2.7,3585,,,,,
P0336,ORD100335,Nike Air Max,Fashion,Nike,Jumia,Casablanca,11970.89,5,59854.45,2.04,1682,,,,,
P0337,ORD100336,Samsung Galaxy A14,Electronics,Samsung,Jumia,Giza,19211.38,1,19211.38,1.84,981,,,,,
P0338,ORD100337,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,17880.4,3,53641.2,3.91,2780,,,,,
P0339,ORD100338,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,1621.88,2,3243.76,4.76,2400,,,,,
P0340,ORD100339,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,3540.22,2,7080.44,2.56,4071,,,,,
P0341,ORD100340,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,1931.82,5,9659.1,1.01,2536,,,,,
P0342,ORD100341,iPhone 13,Electronics,Apple,Amazon,Giza,14010.82,3,42032.46,3.11,1062,,,,,
P0343,ORD100342,Adidas Running Shoes,Fashion,Adidas,Souq,Giza,17861.4,1,17861.4,3.27,4855,,,,,
P0344,ORD100343,Adidas Running Shoes,Fashion,Adidas,Jumia,Riyadh,8788.27,1,8788.27,4.95,2954,,,,,
P0345,ORD100344,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Giza,12241.4,5,61207,2.86,1482,,,,,
P0346,ORD100345,HP Pavilion Laptop,Computers,HP,Souq,Riyadh,4758.87,5,23794.35,4.62,2275,,,,,
P0347,ORD100346,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,12801.38,5,64006.9,1.24,1899,,,,,
P0348,ORD100347,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,6050.3,4,24201.2,4.39,2845,,,,,
P0349,ORD100348,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,5074.08,3,15222.24,4.2,4400,,,,,
P0350,ORD100349,Nike Air Max,Fashion,Nike,Amazon,Riyadh,288.68,5,1443.4,3.01,3544,,,,,
P0351,ORD100350,Nike Air Max,Fashion,Nike,Souq,Casablanca,15002.43,2,30004.86,1.01,2726,,,,,
P0352,ORD100351,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Alexandria,10887.28,3,32661.84,1.94,2106,,,,,
P0353,ORD100352,Bluetooth Headset,Accessories,JBL,Amazon,Giza,4235.07,2,8470.14,2.25,1490,,,,,
P0354,ORD100353,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,3578.64,1,3578.64,3.79,4990,,,,,
P0355,ORD100354,T-shirt Cotton,Fashion,Generic,Amazon,Dubai,16066.49,1,16066.49,1.59,3606,,,,,
P0356,ORD100355,Nike Air Max,Fashion,Nike,Jumia,Giza,14637.57,2,29275.14,2.87,1058,,,,,
P0357,ORD100356,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,11857.65,2,23715.3,1.19,3818,,,,,
P0358,ORD100357,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,16708.48,1,16708.48,2.16,283,,,,,
P0359,ORD100358,Nike Air Max,Fashion,Nike,Souq,Cairo,16846.13,1,16846.13,1.82,422,,,,,
P0360,ORD100359,Dell Inspiron 3501,Computers,Dell,Souq,Cairo,16702.13,1,16702.13,4.99,4462,,,,,
P0361,ORD100360,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,15436.65,3,46309.95,4.29,3693,,,,,
P0362,ORD100361,Dell Inspiron 3501,Computers,Dell,Souq,Giza,2853.64,1,2853.64,3.88,662,,,,,
P0363,ORD100362,iPhone 13,Electronics,Apple,Souq,Cairo,640.67,4,2562.68,3.92,2689,,,,,
P0364,ORD100363,Bluetooth Headset,Accessories,JBL,Jumia,Giza,18851.65,2,37703.3,2.81,296,,,,,
P0365,ORD100364,Nike Air Max,Fashion,Nike,Souq,Dubai,3043.11,5,15215.55,4.54,4548,,,,,
P0366,ORD100365,Adidas Running Shoes,Fashion,Adidas,Jumia,Dubai,8023.96,3,24071.88,4.88,3526,,,,,
P0367,ORD100366,Dell Inspiron 3501,Computers,Dell,Souq,Cairo,6225.82,4,24903.28,2.27,3665,,,,,
P0368,ORD100367,Nike Air Max,Fashion,Nike,Jumia,Cairo,6370.33,3,19110.99,1.85,763,,,,,
P0369,ORD100368,Nike Air Max,Fashion,Nike,Jumia,Riyadh,10164.69,3,30494.07,3.92,3059,,,,,
P0370,ORD100369,iPhone 13,Electronics,Apple,Souq,Casablanca,225.46,5,1127.3,1.98,2748,,,,,
P0371,ORD100370,Bluetooth Headset,Accessories,JBL,Souq,Cairo,10165.12,3,30495.36,3,2255,,,,,
P0372,ORD100371,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,6436.71,1,6436.71,4.65,240,,,,,
P0373,ORD100372,Adidas Running Shoes,Fashion,Adidas,Amazon,Cairo,15476.55,2,30953.1,1.21,4025,,,,,
P0374,ORD100373,T-shirt Cotton,Fashion,Generic,Jumia,Cairo,10811.37,2,21622.74,4.06,3723,,,,,
P0375,ORD100374,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,11911.3,5,59556.5,4.37,458,,,,,
P0376,ORD100375,HP Pavilion Laptop,Computers,HP,Amazon,Alexandria,9015.97,2,18031.94,1.38,1076,,,,,
P0377,ORD100376,HP Pavilion Laptop,Computers,HP,Souq,Riyadh,16066.23,4,64264.92,3.88,215,,,,,
P0378,ORD100377,Nike Air Max,Fashion,Nike,Jumia,Casablanca,15573.22,4,62292.88,2.62,3644,,,,,
P0379,ORD100378,T-shirt Cotton,Fashion,Generic,Jumia,Cairo,13641.94,3,40925.82,2.14,2610,,,,,
P0380,ORD100379,HP Pavilion Laptop,Computers,HP,Souq,Giza,16654.91,4,66619.64,2.22,1359,,,,,
P0381,ORD100380,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,11868.86,4,47475.44,3.25,4088,,,,,
P0382,ORD100381,Nike Air Max,Fashion,Nike,Souq,Alexandria,3831.68,1,3831.68,2.43,89,,,,,
P0383,ORD100382,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,9957.56,1,9957.56,1.6,1201,,,,,
P0384,ORD100383,T-shirt Cotton,Fashion,Generic,Souq,Cairo,3286.82,1,3286.82,4.77,4088,,,,,
P0385,ORD100384,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,15743.97,2,31487.94,3.11,3719,,,,,
P0386,ORD100385,Adidas Running Shoes,Fashion,Adidas,Souq,Cairo,2897.69,5,14488.45,3.89,3265,,,,,
P0387,ORD100386,T-shirt Cotton,Fashion,Generic,Souq,Casablanca,3343.36,4,13373.44,2.87,3743,,,,,
P0388,ORD100387,Bluetooth Headset,Accessories,JBL,Jumia,Alexandria,10992.72,1,10992.72,3.41,735,,,,,
P0389,ORD100388,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,15133.89,2,30267.78,1.62,2818,,,,,
P0390,ORD100389,T-shirt Cotton,Fashion,Generic,Jumia,Alexandria,8409.42,1,8409.42,4.59,973,,,,,
P0391,ORD100390,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,15515.07,3,46545.21,2.69,1168,,,,,
P0392,ORD100391,Adidas Running Shoes,Fashion,Adidas,Jumia,Riyadh,13957.88,2,27915.76,4.77,4921,,,,,
P0393,ORD100392,HP Pavilion Laptop,Computers,HP,Jumia,Giza,7052.52,1,7052.52,1.81,356,,,,,
P0394,ORD100393,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,12575.83,1,12575.83,2.72,1145,,,,,
P0395,ORD100394,T-shirt Cotton,Fashion,Generic,Souq,Dubai,5953.35,4,23813.4,2.44,2682,,,,,
P0396,ORD100395,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,19232.26,2,38464.52,2.97,2571,,,,,
P0397,ORD100396,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,3475.06,4,13900.24,2.25,4089,,,,,
P0398,ORD100397,Adidas Running Shoes,Fashion,Adidas,Souq,Giza,5681.05,4,22724.2,1.23,2805,,,,,
P0399,ORD100398,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Riyadh,2477.75,1,2477.75,2.19,2088,,,,,
P0400,ORD100399,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,12017.65,4,48070.6,3.79,4128,,,,,
P0401,ORD100400,Smartwatch FitPro,Wearables,FitPro,Jumia,Riyadh,16672.91,2,33345.82,3.62,4000,,,,,
P0402,ORD100401,HP Pavilion Laptop,Computers,HP,Amazon,Giza,3050.01,5,15250.05,1.01,2373,,,,,
P0403,ORD100402,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,13433.76,5,67168.8,2.84,2429,,,,,
P0404,ORD100403,T-shirt Cotton,Fashion,Generic,Jumia,Casablanca,14557.88,5,72789.4,3.04,4955,,,,,
P0405,ORD100404,Adidas Running Shoes,Fashion,Adidas,Amazon,Dubai,13181.51,4,52726.04,1.72,3360,,,,,
P0406,ORD100405,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,510.03,3,1530.09,3.99,541,,,,,
P0407,ORD100406,Samsung Galaxy A14,Electronics,Samsung,Souq,Dubai,18474.85,2,36949.7,4.35,3692,,,,,
P0408,ORD100407,HP Pavilion Laptop,Computers,HP,Jumia,Dubai,17988.62,4,71954.48,1.62,4010,,,,,
P0409,ORD100408,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,16680.82,5,83404.1,1.33,1472,,,,,
P0410,ORD100409,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,11203.49,5,56017.45,3.26,1680,,,,,
P0411,ORD100410,HP Pavilion Laptop,Computers,HP,Souq,Giza,19944.85,3,59834.55,2.66,4480,,,,,
P0412,ORD100411,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,14396.56,2,28793.12,1.88,3854,,,,,
P0413,ORD100412,Nike Air Max,Fashion,Nike,Amazon,Alexandria,6688.64,4,26754.56,1.05,4294,,,,,
P0414,ORD100413,Dell Inspiron 3501,Computers,Dell,Jumia,Giza,4153.08,4,16612.32,2.3,2838,,,,,
P0415,ORD100414,iPhone 13,Electronics,Apple,Souq,Alexandria,11087.98,4,44351.92,2.94,3648,,,,,
P0416,ORD100415,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Alexandria,4908,5,24540,2.55,832,,,,,
P0417,ORD100416,HP Pavilion Laptop,Computers,HP,Jumia,Cairo,9322.42,5,46612.1,1.28,4580,,,,,
P0418,ORD100417,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,9170.02,4,36680.08,3.08,83,,,,,
P0419,ORD100418,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,13461.35,4,53845.4,4.72,1625,,,,,
P0420,ORD100419,iPhone 13,Electronics,Apple,Jumia,Riyadh,18863.57,3,56590.71,2.11,2341,,,,,
P0421,ORD100420,Adidas Running Shoes,Fashion,Adidas,Amazon,Casablanca,14243.59,2,28487.18,1.12,2432,,,,,
P0422,ORD100421,Adidas Running Shoes,Fashion,Adidas,Souq,Dubai,12143.84,3,36431.52,2.58,1873,,,,,
P0423,ORD100422,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,9931.1,3,29793.3,3.89,2586,,,,,
P0424,ORD100423,Smartwatch FitPro,Wearables,FitPro,Amazon,Dubai,10408.52,1,10408.52,1.04,4113,,,,,
P0425,ORD100424,Nike Air Max,Fashion,Nike,Jumia,Giza,13229.82,4,52919.28,2.19,206,,,,,
P0426,ORD100425,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,17096.95,5,85484.75,1.69,1722,,,,,
P0427,ORD100426,Nike Air Max,Fashion,Nike,Jumia,Cairo,3260.31,1,3260.31,3.11,3969,,,,,
P0428,ORD100427,Adidas Running Shoes,Fashion,Adidas,Jumia,Casablanca,18883.01,4,75532.04,1.66,4890,,,,,
P0429,ORD100428,Samsung Galaxy A14,Electronics,Samsung,Jumia,Dubai,3572.43,3,10717.29,4.81,1356,,,,,
P0430,ORD100429,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,3830.61,5,19153.05,4.96,863,,,,,
P0431,ORD100430,HP Pavilion Laptop,Computers,HP,Souq,Casablanca,3801.85,3,11405.55,1.87,3741,,,,,
P0432,ORD100431,Bluetooth Headset,Accessories,JBL,Amazon,Casablanca,3771.94,5,18859.7,4.03,2594,,,,,
P0433,ORD100432,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,17698.92,3,53096.76,4.82,1918,,,,,
P0434,ORD100433,Nike Air Max,Fashion,Nike,Jumia,Giza,15187.69,5,75938.45,2.57,769,,,,,
P0435,ORD100434,Samsung Galaxy A14,Electronics,Samsung,Amazon,Riyadh,13458.7,2,26917.4,4.63,493,,,,,
