ProductId,Product,Category,Brand,Price,Rating,Reviews,,,,,
P0341,HP Pavilion Laptop,Computers,HP,1931.82,1.01,2536,,,,,
P0342,iPhone 13,Electronics,Apple,14010.82,3.11,1062,,,,,
P0343,Adidas Running Shoes,Fashion,Adidas,17861.4,3.27,4855,,,,,
P0344,Adidas Running Shoes,Fashion,Adidas,8788.27,4.95,2954,,,,,
P0345,Xiaomi Redmi Note 12,Electronics,Xiaomi,12241.4,2.86,1482,,,,,
P0346,HP Pavilion Laptop,Computers,HP,4758.87,4.62,2275,,,,,
P0347,T-shirt Cotton,Fashion,Generic,12801.38,1.24,1899,,,,,
P0348,HP Pavilion Laptop,Computers,HP,6050.3,4.39,2845,,,,,
P0349,Dell Inspiron 3501,Computers,Dell,5074.08,4.2,4400,,,,,
P0350,Nike Air Max,Fashion,Nike,288.68,3.01,3544,,,,,
P0351,Nike Air Max,Fashion,Nike,15002.43,1.01,2726,,,,,
P0352,Xiaomi Redmi Note 12,Electronics,Xiaomi,10887.28,1.94,2106,,,,,
P0353,Bluetooth Headset,Accessories,JBL,4235.07,2.25,1490,,,,,
P0354,Xiaomi Redmi Note 12,Electronics,Xiaomi,3578.64,3.79,4990,,,,,
P0355,T-shirt Cotton,Fashion,Generic,16066.49,1.59,3606,,,,,
P0356,Nike Air Max,Fashion,Nike,14637.57,2.87,1058,,,,,
P0357,Bluetooth Headset,Accessories,JBL,11857.65,1.19,3818,,,,,
P0358,Dell Inspiron 3501,Computers,Dell,16708.48,2.16,283,,,,,
P0359,Nike Air Max,Fashion,Nike,16846.13,1.82,422,,,,,
P0360,Dell Inspiron 3501,Computers,Dell,16702.13,4.99,4462,,,,,
P0361,Xiaomi Redmi Note 12,Electronics,Xiaomi,15436.65,4.29,3693,,,,,
P0362,Dell Inspiron 3501,Computers,Dell,2853.64,3.88,662,,,,,
P0363,iPhone 13,Electronics,Apple,640.67,3.92,2689,,,,,
P0364,Bluetooth Headset,Accessories,JBL,18851.65,2.81,296,,,,,
P0365,Nike Air Max,Fashion,Nike,3043.11,4.54,4548,,,,,
P0366,Adidas Running Shoes,Fashion,Adidas,8023.96,4.88,3526,,,,,
P0367,Dell Inspiron 3501,Computers,Dell,6225.82,2.27,3665,,,,,
P0368,Nike Air Max,Fashion,Nike,6370.33,1.85,763,,,,,
P0369,Nike Air Max,Fashion,Nike,10164.69,3.92,3059,,,,,
P0370,iPhone 13,Electronics,Apple,225.46,1.98,2748,,,,,
P0371,Bluetooth Headset,Accessories,JBL,10165.12,3,2255,,,,,
P0372,Bluetooth Headset,Accessories,JBL,6436.71,4.65,240,,,,,
P0373,Adidas Running Shoes,Fashion,Adidas,15476.55,1.21,4025,,,,,
P0374,T-shirt Cotton,Fashion,Generic,10811.37,4.06,3723,,,,,
P0375,Xiaomi Redmi Note 12,Electronics,Xiaomi,11911.3,4.37,458,,,,,
P0376,HP Pavilion Laptop,Computers,HP,9015.97,1.38,1076,,,,,
P0377,HP Pavilion Laptop,Computers,HP,16066.23,3.88,215,,,,,
P0378,Nike Air Max,Fashion,Nike,15573.22,2.62,3644,,,,,
P0379,T-shirt Cotton,Fashion,Generic,13641.94,2.14,2610,,,,,
P0380,HP Pavilion Laptop,Computers,HP,16654.91,2.22,1359,,,,,
P0381,Bluetooth Headset,Accessories,JBL,11868.86,3.25,4088,,,,,
P0382,Nike Air Max,Fashion,Nike,3831.68,2.43,89,,,,,
P0383,Xiaomi Redmi Note 12,Electronics,Xiaomi,9957.56,1.6,1201,,,,,
P0384,T-shirt Cotton,Fashion,Generic,3286.82,4.77,4088,,,,,
P0385,Smartwatch FitPro,Wearables,FitPro,15743.97,3.11,3719,,,,,
P0386,Adidas Running Shoes,Fashion,Adidas,2897.69,3.89,3265,,,,,
P0387,T-shirt Cotton,Fashion,Generic,3343.36,2.87,3743,,,,,
P0388,Bluetooth Headset,Accessories,JBL,10992.72,3.41,735,,,,,
P0389,Xiaomi Redmi Note 12,Electronics,Xiaomi,15133.89,1.62,2818,,,,,
P0390,T-shirt Cotton,Fashion,Generic,8409.42,4.59,973,,,,,
P0391,Smartwatch FitPro,Wearables,FitPro,15515.07,2.69,1168,,,,,
P0392,Adidas Running Shoes,Fashion,Adidas,13957.88,4.77,4921,,,,,
P0393,HP Pavilion Laptop,Computers,HP,7052.52,1.81,356,,,,,
P0394,Xiaomi Redmi Note 12,Electronics,Xiaomi,12575.83,2.72,1145,,,,,
P0395,T-shirt Cotton,Fashion,Generic,5953.35,2.44,2682,,,,,
P0396,Adidas Running Shoes,Fashion,Adidas,19232.26,2.97,2571,,,,,
P0397,Bluetooth Headset,Accessories,JBL,3475.06,2.25,4089,,,,,
P0398,Adidas Running Shoes,Fashion,Adidas,5681.05,1.23,2805,,,,,
P0399,Xiaomi Redmi Note 12,Electronics,Xiaomi,2477.75,2.19,2088,,,,,
P0400,Smartwatch FitPro,Wearables,FitPro,12017.65,3.79,4128,,,,,
P0401,Smartwatch FitPro,Wearables,FitPro,16672.91,3.62,4000,,,,,
P0402,HP Pavilion Laptop,Computers,HP,3050.01,1.01,2373,,,,,
P0403,Dell Inspiron 3501,Computers,Dell,13433.76,2.84,2429,,,,,
P0404,T-shirt Cotton,Fashion,Generic,14557.88,3.04,4955,,,,,
P0405,Adidas Running Shoes,Fashion,Adidas,13181.51,1.72,3360,,,,,
P0406,Samsung Galaxy A14,Electronics,Samsung,510.03,3.99,541,,,,,
P0407,Samsung Galaxy A14,Electronics,Samsung,18474.85,4.35,3692,,,,,
P0408,HP Pavilion Laptop,Computers,HP,17988.62,1.62,4010,,,,,
P0409,Xiaomi Redmi Note 12,Electronics,Xiaomi,16680.82,1.33,1472,,,,,
P0410,Xiaomi Redmi Note 12,Electronics,Xiaomi,11203.49,3.26,1680,,,,,
P0411,HP Pavilion Laptop,Computers,HP,19944.85,2.66,4480,,,,,
P0412,Dell Inspiron 3501,Computers,Dell,14396.56,1.88,3854,,,,,
P0413,Nike Air Max,Fashion,Nike,6688.64,1.05,4294,,,,,
P0414,Dell Inspiron 3501,Computers,Dell,4153.08,2.3,2838,,,,,
P0415,iPhone 13,Electronics,Apple,11087.98,2.94,3648,,,,,
P0416,Xiaomi Redmi Note 12,Electronics,Xiaomi,4908,2.55,832,,,,,
P0417,HP Pavilion Laptop,Computers,HP,9322.42,1.28,4580,,,,,
P0418,Adidas Running Shoes,Fashion,Adidas,9170.02,3.08,83,,,,,
P0419,HP Pavilion Laptop,Computers,HP,13461.35,4.72,1625,,,,,
P0420,iPhone 13,Electronics,Apple,18863.57,2.11,2341,,,,,
P0421,Adidas Running Shoes,Fashion,Adidas,14243.59,1.12,2432,,,,,
P0422,Adidas Running Shoes,Fashion,Adidas,12143.84,2.58,1873,,,,,
P0423,Xiaomi Redmi Note 12,Electronics,Xiaomi,9931.1,3.89,2586,,,,,
P0424,Smartwatch FitPro,Wearables,FitPro,10408.52,1.04,4113,,,,,
P0425,Nike Air Max,Fashion,Nike,13229.82,2.19,206,,,,,
P0426,Smartwatch FitPro,Wearables,FitPro,17096.95,1.69,1722,,,,,
P0427,Nike Air Max,Fashion,Nike,3260.31,3.11,3969,,,,,
P0428,Adidas Running Shoes,Fashion,Adidas,18883.01,1.66,4890,,,,,
P0429,Samsung Galaxy A14,Electronics,Samsung,3572.43,4.81,1356,,,,,
P0430,Xiaomi Redmi Note 12,Electronics,Xiaomi,3830.61,4.96,863,,,,,
P0431,HP Pavilion Laptop,Computers,HP,3801.85,1.87,3741,,,,,
P0432,Bluetooth Headset,Accessories,JBL,3771.94,4.03,2594,,,,,
P0433,Dell Inspiron 3501,Computers,Dell,17698.92,4.82,1918,,,,,
P0434,Nike Air Max,Fashion,Nike,15187.69,2.57,769,,,,,
P0435,Samsung Galaxy A14,Electronics,Samsung,13458.7,4.63,493,,,,,
P0436,Nike Air Max,Fashion,Nike,2307.45,1.3,4810,,,,,
P0437,Nike Air Max,Fashion,Nike,3664.91,4.6,3822,,,,,
P0438,Bluetooth Headset,Accessories,JBL,1453.21,4.23,2192,,,,,
P0439,T-shirt Cotton,Fashion,Generic,8997.84,4.23,3089,,,,,
P0440,T-shirt Cotton,Fashion,Generic,13826.8,4.04,4098,,,,,
P0441,Bluetooth Headset,Accessories,JBL,9502.33,2.16,3444,,,,,
P0442,HP Pavilion Laptop,Computers,HP,19638.28,1.13,1134,,,,,
P0443,HP Pavilion Laptop,Computers,HP,19973.63,3.55,1465,,,,,
P0444,T-shirt Cotton,Fashion,Generic,11805.34,3.88,1465,,,,,
P0445,Samsung Galaxy A14,Electronics,Samsung,16640.97,1.37,444,,,,,
P0446,Xiaomi Redmi Note 12,Electronics,Xiaomi,4049.44,1.15,3535,,,,,
P0447,Nike Air Max,Fashion,Nike,5210,4.54,1666,,,,,
P0448,Nike Air Max,Fashion,Nike,1852.45,2.91,2004,,,,,
P0449,Dell Inspiron 3501,Computers,Dell,10781.66,2.6,2380,,,,,
P0450,iPhone 13,Electronics,Apple,4042.91,1.47,1013,,,,,
P0451,Samsung Galaxy A14,Electronics,Samsung,2218.9,2.35,4041,,,,,
P0452,HP Pavilion Laptop,Computers,HP,2253.75,3.77,2672,,,,,
P0453,HP Pavilion Laptop,Computers,HP,19978.64,4.54,4420,,,,,
P0454,Nike Air Max,Fashion,Nike,10845.38,2.38,1699,,,,,
P0455,Xiaomi Redmi Note 12,Electronics,Xiaomi,18992.27,1.81,4960,,,,,
P0456,Samsung Galaxy A14,Electronics,Samsung,8378.99,1.95,4734,,,,,
P0457,Samsung Galaxy A14,Electronics,Samsung,12270.86,2.07,1374,,,,,
P0458,Nike Air Max,Fashion,Nike,18178.01,3.25,4562,,,,,
P0459,Adidas Running Shoes,Fashion,Adidas,3174.89,1.15,4089,,,,,
P0460,Adidas Running Shoes,Fashion,Adidas,14200.86,4.72,2820,,,,,
P0461,Smartwatch FitPro,Wearables,FitPro,16422.82,1.12,2119,,,,,
P0462,T-shirt Cotton,Fashion,Generic,14565.84,3.65,3981,,,,,
P0463,HP Pavilion Laptop,Computers,HP,6021.64,4.42,1108,,,,,
P0464,Nike Air Max,Fashion,Nike,5027.06,2.6,3323,,,,,
P0465,Xiaomi Redmi Note 12,Electronics,Xiaomi,1674.8,4.74,444,,,,,
P0466,Samsung Galaxy A14,Electronics,Samsung,10671.95,4.97,4093,,,,,
P0467,Samsung Galaxy A14,Electronics,Samsung,16185.45,1.8,4754,,,,,
P0468,HP Pavilion Laptop,Computers,HP,364.77,4.76,4873,,,,,
P0469,Dell Inspiron 3501,Computers,Dell,6664.37,2.96,398,,,,,
P0470,T-shirt Cotton,Fashion,Generic,11249.5,2.14,2410,,,,,
P0471,Bluetooth Headset,Accessories,JBL,2431.37,2.69,547,,,,,
P0472,Nike Air Max,Fashion,Nike,17346.08,3,2027,,,,,
P0473,Nike Air Max,Fashion,Nike,169.2,3.62,293,,,,,
P0474,iPhone 13,Electronics,Apple,1225.08,4.86,1234,,,,,
P0475,Dell Inspiron 3501,Computers,Dell,11279.42,3.91,4349,,,,,
P0476,Smartwatch FitPro,Wearables,FitPro,1325.62,1.64,491,,,,,
P0477,T-shirt Cotton,Fashion,Generic,11522.44,4.98,2906,,,,,
P0478,Smartwatch FitPro,Wearables,FitPro,11383.86,2.79,4569,,,,,
P0479,Nike Air Max,Fashion,Nike,5124.09,4.15,2343,,,,,
P0480,T-shirt Cotton,Fashion,Generic,9069.5,4.54,1189,,,,,
P0481,Adidas Running Shoes,Fashion,Adidas,14927.88,1.08,1067,,,,,
P0482,HP Pavilion Laptop,Computers,HP,2871.12,1.71,4973,,,,,
P0483,Nike Air Max,Fashion,Nike,19397.87,2.47,167,,,,,
P0484,T-shirt Cotton,Fashion,Generic,105.59,1.41,3837,,,,,
P0485,Smartwatch FitPro,Wearables,FitPro,12211.13,4.45,3031,,,,,
P0486,Smartwatch FitPro,Wearables,FitPro,1535.57,4.12,4258,,,,,
P0487,Bluetooth Headset,Accessories,JBL,2365.88,2.71,720,,,,,
P0488,HP Pavilion Laptop,Computers,HP,4378.02,1.21,2107,,,,,
P0489,Samsung Galaxy A14,Electronics,Samsung,2311.76,4.26,1181,,,,,
P0490,iPhone 13,Electronics,Apple,19952.41,2.34,1696,,,,,
P0491,Dell Inspiron 3501,Computers,Dell,2811.81,4.17,3509,,,,,
P0492,HP Pavilion Laptop,Computers,HP,14430.19,1.22,3201,,,,,
P0493,HP Pavilion Laptop,Computers,HP,18868,2.2,60,,,,,
P0494,Smartwatch FitPro,Wearables,FitPro,3637.41,2.43,3629,,,,,
P0495,T-shirt Cotton,Fashion,Generic,14567.37,1.55,620,,,,,
P0496,Dell Inspiron 3501,Computers,Dell,2778.7,2.06,34,,,,,
P0497,iPhone 13,Electronics,Apple,12683.17,1.38,687,,,,,
P0498,iPhone 13,Electronics,Apple,6577.75,2.02,112,,,,,
P0499,Xiaomi Redmi Note 12,Electronics,Xiaomi,4605.92,3.55,474,,,,,
P0500,Dell Inspiron 3501,Computers,Dell,6246.81,2.93,3849,,,,,
P0501,Adidas Running Shoes,Fashion,Adidas,10260.59,1.16,4363,,,,,
P0502,HP Pavilion Laptop,Computers,HP,15939.42,4.39,3705,,,,,
P0503,HP Pavilion Laptop,Computers,HP,5512.01,2.7,4389,,,,,
P0504,iPhone 13,Electronics,Apple,5042.19,2.09,3661,,,,,
P0505,Smartwatch FitPro,Wearables,FitPro,5233.74,1.12,489,,,,,
P0506,Nike Air Max,Fashion,Nike,14364.98,4.71,1526,,,,,
P0507,Bluetooth Headset,Accessories,JBL,128.21,3.33,1435,,,,,
P0508,Nike Air Max,Fashion,Nike,1458.76,3.59,4822,,,,,
P0509,Nike Air Max,Fashion,Nike,16344.35,4.77,3913,,,,,
P0510,Dell Inspiron 3501,Computers,Dell,2415.96,3.43,2917,,,,,
P0511,Smartwatch FitPro,Wearables,FitPro,17439.8,4.89,2724,,,,,
P0512,Samsung Galaxy A14,Electronics,Samsung,16648.6,4.29,1415,,,,,
P0513,HP Pavilion Laptop,Computers,HP,14497.38,3.65,1803,,,,,
P0514,HP Pavilion Laptop,Computers,HP,979.15,1.38,3215,,,,,
P0515,Dell Inspiron 3501,Computers,Dell,13841.21,3.79,1668,,,,,
P0516,Xiaomi Redmi Note 12,Electronics,Xiaomi,14061.75,4.72,2976,,,,,
P0517,iPhone 13,Electronics,Apple,4656.88,2.19,1825,,,,,
P0518,Nike Air Max,Fashion,Nike,7533,4.98,547,,,,,
P0519,Adidas Running Shoes,Fashion,Adidas,1501.58,3.79,679,,,,,
P0520,HP Pavilion Laptop,Computers,HP,5498.55,1.2,3446,,,,,
P0521,Bluetooth Headset,Accessories,JBL,5895.23,2.14,4748,,,,,
P0522,Samsung Galaxy A14,Electronics,Samsung,14059.71,2.62,2366,,,,,
P0523,Bluetooth Headset,Accessories,JBL,18343.28,4.95,163,,,,,
P0524,Samsung Galaxy A14,Electronics,Samsung,13318.98,2.57,1350,,,,,
P0525,Samsung Galaxy A14,Electronics,Samsung,12201.68,2.57,3643,,,,,
P0526,Nike Air Max,Fashion,Nike,2547.54,2.12,4805,,,,,
P0527,Nike Air Max,Fashion,Nike,18091.06,4.93,4899,,,,,
P0528,Dell Inspiron 3501,Computers,Dell,13931.67,2.09,4886,,,,,
P0529,T-shirt Cotton,Fashion,Generic,378.51,4.65,1403,,,,,
P0530,iPhone 13,Electronics,Apple,10120.22,2.28,294,,,,,
P0531,Adidas Running Shoes,Fashion,Adidas,17042.85,3.95,3645,,,,,
P0532,iPhone 13,Electronics,Apple,13365.14,1.69,1085,,,,,
P0533,Smartwatch FitPro,Wearables,FitPro,1816.87,1.96,646,,,,,
P0534,iPhone 13,Electronics,Apple,13484.29,2.53,3884,,,,,
P0535,Bluetooth Headset,Accessories,JBL,13426.18,4.75,3504,,,,,
P0536,Smartwatch FitPro,Wearables,FitPro,17358.28,4.34,1972,,,,,
P0537,Xiaomi Redmi Note 12,Electronics,Xiaomi,4949.21,3.47,2942,,,,,
P0538,HP Pavilion Laptop,Computers,HP,2279.25,3.79,1277,,,,,
P0539,Dell Inspiron 3501,Computers,Dell,6733.77,3.39,181,,,,,
P0540,Adidas Running Shoes,Fashion,Adidas,15093.32,1.59,652,,,,,
P0541,Xiaomi Redmi Note 12,Electronics,Xiaomi,909.41,1.78,4240,,,,,
P0542,Dell Inspiron 3501,Computers,Dell,19483.71,1.19,1291,,,,,
P0543,Adidas Running Shoes,Fashion,Adidas,14757.28,1.1,2406,,,,,
P0544,iPhone 13,Electronics,Apple,4444.15,3.36,2540,,,,,
P0545,Samsung Galaxy A14,Electronics,Samsung,18289.3,1.77,4224,,,,,
P0546,Smartwatch FitPro,Wearables,FitPro,15260.63,1.68,333,,,,,
P0547,Nike Air Max,Fashion,Nike,17672.8,3.65,3549,,,,,
P0548,T-shirt Cotton,Fashion,Generic,2944.59,4.79,1248,,,,,
P0549,Nike Air Max,Fashion,Nike,16016.71,3.37,3995,,,,,
P0550,Xiaomi Redmi Note 12,Electronics,Xiaomi,13880.93,2.21,620,,,,,
P0551,iPhone 13,Electronics,Apple,1989.96,3.31,2942,,,,,
P0552,T-shirt Cotton,Fashion,Generic,265.96,3.77,3709,,,,,
P0553,Samsung Galaxy A14,Electronics,Samsung,14533.1,1.41,2000,,,,,
P0554,iPhone 13,Electronics,Apple,12468.52,3.45,3646,,,,,
P0555,iPhone 13,Electronics,Apple,16730.86,2.33,4357,,,,,
P0556,iPhone 13,Electronics,Apple,18972.32,2.67,2685,,,,,
P0557,Adidas Running Shoes,Fashion,Adidas,4595.83,2.71,2336,,,,,
P0558,iPhone 13,Electronics,Apple,9171.12,1.79,834,,,,,
P0559,Samsung Galaxy A14,Electronics,Samsung,7562.47,2.08,3647,,,,,
P0560,HP Pavilion Laptop,Computers,HP,4753.45,4.7,3599,,,,,
P0561,HP Pavilion Laptop,Computers,HP,16327.43,4.68,1432,,,,,
P0562,Xiaomi Redmi Note 12,Electronics,Xiaomi,7422.19,4.2,2699,,,,,
P0563,Xiaomi Redmi Note 12,Electronics,Xiaomi,9978.09,1.49,4683,,,,,
P0564,iPhone 13,Electronics,Apple,11466.7,3.42,383,,,,,
P0565,Dell Inspiron 3501,Computers,Dell,4272.93,3.89,4612,,,,,
P0566,Dell Inspiron 3501,Computers,Dell,12371.37,1.18,4773,,,,,
P0567,Nike Air Max,Fashion,Nike,2346.76,2.01,563,,,,,
P0568,Smartwatch FitPro,Wearables,FitPro,2323.82,2.87,3065,,,,,
P0569,Smartwatch FitPro,Wearables,FitPro,14106.05,2.32,1959,,,,,
P0570,T-shirt Cotton,Fashion,Generic,11014.75,1.05,2407,,,,,
P0571,Adidas Running Shoes,Fashion,Adidas,12394.93,4.71,4894,,,,,
P0572,Dell Inspiron 3501,Computers,Dell,7007.89,4.01,574,,,,,
P0573,HP Pavilion Laptop,Computers,HP,11946.98,1.76,3970,,,,,
P0574,iPhone 13,Electronics,Apple,3807.48,3.34,1530,,,,,
P0575,Xiaomi Redmi Note 12,Electronics,Xiaomi,4543.82,2.15,4479,,,,,
P0576,Xiaomi Redmi Note 12,Electronics,Xiaomi,17311.81,3.02,3477,,,,,
P0577,Xiaomi Redmi Note 12,Electronics,Xiaomi,4244.39,1.91,2181,,,,,
P0578,T-shirt Cotton,Fashion,Generic,7346.62,3.41,974,,,,,
P0579,Smartwatch FitPro,Wearables,FitPro,14939.54,1.52,1242,,,,,
P0580,T-shirt Cotton,Fashion,Generic,9299.64,1.32,1756,,,,,
P0581,Smartwatch FitPro,Wearables,FitPro,19679.76,3.33,813,,,,,
P0582,Samsung Galaxy A14,Electronics,Samsung,9841.01,2.64,2847,,,,,
P0583,Smartwatch FitPro,Wearables,FitPro,13916.67,4.19,1854,,,,,
P0584,iPhone 13,Electronics,Apple,4570.02,1.19,4290,,,,,
P0585,T-shirt Cotton,Fashion,Generic,13676.46,2.38,4338,,,,,
P0586,Samsung Galaxy A14,Electronics,Samsung,845.45,2.62,3163,,,,,
P0587,Adidas Running Shoes,Fashion,Adidas,11900.56,3.36,4698,,,,,
P0588,Xiaomi Redmi Note 12,Electronics,Xiaomi,15094.86,3.18,3114,,,,,
P0589,Nike Air Max,Fashion,Nike,8438.95,3.74,4832,,,,,
P0590,HP Pavilion Laptop,Computers,HP,12686.17,2.38,4371,,,,,
P0591,Samsung Galaxy A14,Electronics,Samsung,17707.59,1.1,906,,,,,
P0592,Smartwatch FitPro,Wearables,FitPro,2382.84,1.52,4328,,,,,
P0593,iPhone 13,Electronics,Apple,11401.25,2.18,2140,,,,,
P0594,Nike Air Max,Fashion,Nike,2905.23,3.33,4547,,,,,
P0595,Samsung Galaxy A14,Electronics,Samsung,5282.81,3.86,3868,,,,,
P0596,Dell Inspiron 3501,Computers,Dell,5444.11,1.26,1234,,,,,
P0597,Nike Air Max,Fashion,Nike,3063.93,1.87,4524,,,,,
P0598,HP Pavilion Laptop,Computers,HP,6989.41,3.66,3964,,,,,
P0599,Dell Inspiron 3501,Computers,Dell,5634.87,1.34,1413,,,,,
P0600,T-shirt Cotton,Fashion,Generic,5248,3.58,4241,,,,,
P0601,Xiaomi Redmi Note 12,Electronics,Xiaomi,16971.07,3.38,4656,,,,,
P0602,Adidas Running Shoes,Fashion,Adidas,18019.04,1.84,343,,,,,
P0603,Samsung Galaxy A14,Electronics,Samsung,4256.37,1.55,388,,,,,
P0604,Smartwatch FitPro,Wearables,FitPro,8656.98,4.57,2533,,,,,
P0605,Samsung Galaxy A14,Electronics,Samsung,5388.11,2.2,608,,,,,
P0606,T-shirt Cotton,Fashion,Generic,17451.26,2.22,2197,,,,,
P0607,iPhone 13,Electronics,Apple,4147.54,4.95,1274,,,,,
P0608,Nike Air Max,Fashion,Nike,15788.29,4.51,185,,,,,
P0609,Dell Inspiron 3501,Computers,Dell,6145.6,2.27,1684,,,,,
P0610,Smartwatch FitPro,Wearables,FitPro,5721.59,4.98,364,,,,,
P0611,Xiaomi Redmi Note 12,Electronics,Xiaomi,19399.34,4.79,4143,,,,,
P0612,iPhone 13,Electronics,Apple,1757.45,3.29,52,,,,,
P0613,Nike Air Max,Fashion,Nike,11191.91,3.51,3795,,,,,
P0614,Adidas Running Shoes,Fashion,Adidas,5592.38,1.22,2586,,,,,
P0615,Adidas Running Shoes,Fashion,Adidas,18157.93,1.73,4063,,,,,
P0616,Dell Inspiron 3501,Computers,Dell,19097.05,3.55,3781,,,,,
P0617,Samsung Galaxy A14,Electronics,Samsung,6594.49,2.46,315,,,,,
P0618,Nike Air Max,Fashion,Nike,18936.67,3.77,631,,,,,
P0619,Nike Air Max,Fashion,Nike,15216.87,2.39,3899,,,,,
P0620,Xiaomi Redmi Note 12,Electronics,Xiaomi,10779.44,3.52,4764,,,,,
P0621,HP Pavilion Laptop,Computers,HP,18698.7,2.75,3151,,,,,
P0622,Samsung Galaxy A14,Electronics,Samsung,14026.83,2.66,3797,,,,,
P0623,Nike Air Max,Fashion,Nike,8110.1,3.49,4321,,,,,
P0624,Smartwatch FitPro,Wearables,FitPro,5266.58,4.73,4537,,,,,
P0625,Dell Inspiron 3501,Computers,Dell,14246,1.55,3789,,,,,
P0626,T-shirt Cotton,Fashion,Generic,4581.84,2.29,4051,,,,,
P0627,Nike Air Max,Fashion,Nike,5615.51,2.71,229,,,,,
P0628,HP Pavilion Laptop,Computers,HP,4717.53,4.61,2575,,,,,
P0629,T-shirt Cotton,Fashion,Generic,17679.04,4.19,4998,,,,,
P0630,Adidas Running Shoes,Fashion,Adidas,12996.47,2.35,2467,,,,,
P0631,Adidas Running Shoes,Fashion,Adidas,11951.4,1.12,3345,,,,,
P0632,Xiaomi Redmi Note 12,Electronics,Xiaomi,9180.8,2.93,3113,,,,,
P0633,Nike Air Max,Fashion,Nike,12350.94,3.95,3260,,,,,
P0634,T-shirt Cotton,Fashion,Generic,10740.57,3.99,1063,,,,,
P0635,T-shirt Cotton,Fashion,Generic,17018.22,1.27,3174,,,,,
P0636,T-shirt Cotton,Fashion,Generic,18090.51,2.75,908,,,,,
P0637,Adidas Running Shoes,Fashion,Adidas,5006.17,3.16,2281,,,,,
P0638,Bluetooth Headset,Accessories,JBL,1994.58,1.32,1885,,,,,
P0639,Samsung Galaxy A14,Electronics,Samsung,3520.6,4.94,55,,,,,
P0640,Adidas Running Shoes,Fashion,Adidas,8991.99,1.33,3230,,,,,
P0641,Samsung Galaxy A14,Electronics,Samsung,17554.95,2.03,3072,,,,,
P0642,Smartwatch FitPro,Wearables,FitPro,2394.66,3.76,1054,,,,,
P0643,Dell Inspiron 3501,Computers,Dell,4733.34,2.44,3942,,,,,
P0644,Bluetooth Headset,Accessories,JBL,3948.49,4.85,1520,,,,,
P0645,Samsung Galaxy A14,Electronics,Samsung,9332.07,3.53,1557,,,,,
P0646,Samsung Galaxy A14,Electronics,Samsung,13006.47,2.35,2368,,,,,
P0647,Smartwatch FitPro,Wearables,FitPro,13552.27,3.51,4155,,,,,
P0648,Dell Inspiron 3501,Computers,Dell,4112.72,2.15,4174,,,,,
P0649,Samsung Galaxy A14,Electronics,Samsung,3115.35,1.59,4534,,,,,
P0650,Xiaomi Redmi Note 12,Electronics,Xiaomi,1834.8,2.95,3909,,,,,
P0651,iPhone 13,Electronics,Apple,18132.09,3.73,97,,,,,
P0652,Bluetooth Headset,Accessories,JBL,19308.17,1.87,962,,,,,
P0653,Bluetooth Headset,Accessories,JBL,9622.26,3.52,4918,,,,,
P0654,iPhone 13,Electronics,Apple,6221.99,3.69,3172,,,,,
P0655,Xiaomi Redmi Note 12,Electronics,Xiaomi,13160.09,3.45,3795,,,,,
P0656,iPhone 13,Electronics,Apple,8709.64,1.79,5,,,,,
P0657,Bluetooth Headset,Accessories,JBL,6179.05,3.79,2673,,,,,
P0658,Smartwatch FitPro,Wearables,FitPro,18722.22,3.41,1001,,,,,
P0659,Samsung Galaxy A14,Electronics,Samsung,1219.83,4.9,699,,,,,
P0660,iPhone 13,Electronics,Apple,4361.94,2.19,702,,,,,
P0661,T-shirt Cotton,Fashion,Generic,11247.49,3.73,1253,,,,,
P0662,Smartwatch FitPro,Wearables,FitPro,8135.84,2.55,1737,,,,,
P0663,Dell Inspiron 3501,Computers,Dell,14509.37,4.96,248,,,,,
P0664,iPhone 13,Electronics,Apple,17798.48,1.03,809,,,,,
P0665,HP Pavilion Laptop,Computers,HP,5743.85,2.65,1536,,,,,
P0666,Nike Air Max,Fashion,Nike,17601.15,1.72,346,,,,,
P0667,HP Pavilion Laptop,Computers,HP,18972.86,4.23,918,,,,,
P0668,Dell Inspiron 3501,Computers,Dell,12914.62,1.71,1673,,,,,
P0669,HP Pavilion Laptop,Computers,HP,15612.39,4.5,57,,,,,
P0670,HP Pavilion Laptop,Computers,HP,2299.13,2.79,2235,,,,,
P0671,HP Pavilion Laptop,Computers,HP,17949.63,4.89,3044,,,,,
P0672,Dell Inspiron 3501,Computers,Dell,9865.99,4.89,1395,,,,,
P0673,Nike Air Max,Fashion,Nike,3979.45,4.65,2136,,,,,
P0674,Samsung Galaxy A14,Electronics,Samsung,11283.86,1.38,1157,,,,,
P0675,iPhone 13,Electronics,Apple,13255.83,2.73,2594,,,,,
P0676,Samsung Galaxy A14,Electronics,Samsung,1693.88,1.33,727,,,,,
P0677,Samsung Galaxy A14,Electronics,Samsung,6416.12,4.49,2776,,,,,
P0678,Bluetooth Headset,Accessories,JBL,11123.71,2.56,2603,,,,,
P0679,T-shirt Cotton,Fashion,Generic,5038.78,2.67,4463,,,,,
P0680,Samsung Galaxy A14,Electronics,Samsung,8663.7,3.13,4868,,,,,
P0681,Adidas Running Shoes,Fashion,Adidas,12351.81,2.16,959,,,,,
P0682,Nike Air Max,Fashion,Nike,14702.26,1.51,2869,,,,,
P0683,Smartwatch FitPro,Wearables,FitPro,18692.47,3.79,848,,,,,
