OrderID,ProductId,Platform,City,Quantity,TotalAmount
ORD100518,P0519,Amazon,Giza,3,4504.74
ORD100519,P0520,Souq,Cairo,5,27492.75
ORD100520,P0521,Amazon,Dubai,3,17685.69
ORD100521,P0522,Jumia,Dubai,3,42179.13
ORD100522,P0523,Amazon,Casablanca,5,91716.4
ORD100523,P0524,Souq,Alexandria,3,39956.94
ORD100524,P0525,Jumia,Cairo,2,24403.36
ORD100525,P0526,Jumia,Giza,3,7642.62
ORD100526,P0527,Amazon,Giza,4,72364.24
ORD100527,P0528,Amazon,Giza,3,41795.01
ORD100528,P0529,Amazon,Alexandria,5,1892.55
ORD100529,P0530,Souq,Giza,1,10120.22
ORD100530,P0531,Jumia,Alexandria,1,17042.85
ORD100531,P0532,Amazon,Dubai,5,66825.7
ORD100532,P0533,Souq,Riyadh,5,9084.35
ORD100533,P0534,Jumia,Casablanca,4,53937.16
ORD100534,P0535,Amazon,Riyadh,3,40278.54
ORD100535,P0536,Jumia,Dubai,5,86791.4
ORD100536,P0537,Amazon,Riyadh,1,4949.21
ORD100537,P0538,Jumia,Dubai,3,6837.75
ORD100538,P0539,Amazon,Casablanca,1,6733.77
ORD100539,P0540,Souq,Cairo,2,30186.64
ORD100540,P0541,Jumia,Riyadh,5,4547.05
ORD100541,P0542,Jumia,Giza,4,77934.84
ORD100542,P0543,Jumia,Cairo,5,73786.4
ORD100543,P0544,Souq,Giza,2,8888.3
ORD100544,P0545,Amazon,Alexandria,2,36578.6
ORD100545,P0546,Souq,Cairo,4,61042.52
ORD100546,P0547,Amazon,Giza,2,35345.6
ORD100547,P0548,Amazon,Cairo,1,2944.59
ORD100548,P0549,Amazon,Dubai,4,64066.84
ORD100549,P0550,Souq,Cairo,3,41642.79
ORD100550,P0551,Amazon,Riyadh,2,3979.92
ORD100551,P0552,Souq,Casablanca,4,1063.84
ORD100552,P0553,Souq,Riyadh,4,58132.4
ORD100553,P0554,Jumia,Alexandria,4,49874.08
ORD100554,P0555,Jumia,Riyadh,3,50192.58
ORD100555,P0556,Jumia,Riyadh,5,94861.6
ORD100556,P0557,Souq,Riyadh,4,18383.32
ORD100557,P0558,Jumia,Dubai,2,18342.24
ORD100558,P0559,Amazon,Dubai,3,22687.41
ORD100559,P0560,Souq,Cairo,4,19013.8
ORD100560,P0561,Souq,Giza,3,48982.29
ORD100561,P0562,Jumia,Casablanca,1,7422.19
ORD100562,P0563,Amazon,Cairo,2,19956.18
ORD100563,P0564,Amazon,Riyadh,5,57333.5
ORD100564,P0565,Jumia,Casablanca,4,17091.72
ORD100565,P0566,Souq,Casablanca,5,61856.85
ORD100566,P0567,Amazon,Riyadh,4,9387.04
ORD100567,P0568,Jumia,Alexandria,1,2323.82
ORD100568,P0569,Amazon,Cairo,2,28212.1
ORD100569,P0570,Jumia,Casablanca,4,44059
ORD100570,P0571,Amazon,Alexandria,1,12394.93
ORD100571,P0572,Souq,Giza,4,28031.56
ORD100572,P0573,Amazon,Giza,3,35840.94
ORD100573,P0574,Souq,Dubai,3,11422.44
ORD100574,P0575,Souq,Riyadh,4,18175.28
ORD100575,P0576,Jumia,Alexandria,3,51935.43
ORD100576,P0577,Amazon,Alexandria,4,16977.56
ORD100577,P0578,Souq,Alexandria,3,22039.86
ORD100578,P0579,Souq,Casablanca,3,44818.62
ORD100579,P0580,Amazon,Dubai,1,9299.64
ORD100580,P0581,Souq,Cairo,1,19679.76
ORD100581,P0582,Souq,Riyadh,4,39364.04
ORD100582,P0583,Jumia,Casablanca,2,27833.34
ORD100583,P0584,Jumia,Casablanca,2,9140.04
ORD100584,P0585,Amazon,Dubai,3,41029.38
ORD100585,P0586,Amazon,Giza,3,2536.35
ORD100586,P0587,Amazon,Giza,1,11900.56
ORD100587,P0588,Souq,Riyadh,5,75474.3
ORD100588,P0589,Amazon,Dubai,5,42194.75
ORD100589,P0590,Jumia,Cairo,1,12686.17
ORD100590,P0591,Amazon,Giza,5,88537.95
ORD100591,P0592,Souq,Giza,2,4765.68
ORD100592,P0593,Souq,Casablanca,3,34203.75
ORD100593,P0594,Souq,Alexandria,1,2905.23
ORD100594,P0595,Amazon,Casablanca,1,5282.81
ORD100595,P0596,Amazon,Dubai,2,10888.22
ORD100596,P0597,Souq,Giza,4,12255.72
ORD100597,P0598,Jumia,Dubai,2,13978.82
ORD100598,P0599,Jumia,Giza,3,16904.61
ORD100599,P0600,Jumia,Giza,2,10496
ORD100600,P0601,Jumia,Giza,3,50913.21
ORD100601,P0602,Jumia,Casablanca,2,36038.08
ORD100602,P0603,Souq,Dubai,5,21281.85
ORD100603,P0604,Jumia,Casablanca,5,43284.9
ORD100604,P0605,Amazon,Cairo,3,16164.33
ORD100605,P0606,Souq,Giza,4,69805.04
ORD100606,P0607,Amazon,Cairo,1,4147.54
ORD100607,P0608,Amazon,Alexandria,5,78941.45
ORD100608,P0609,Souq,Casablanca,5,30728
ORD100609,P0610,Souq,Riyadh,3,17164.77
ORD100610,P0611,Jumia,Cairo,3,58198.02
ORD100611,P0612,Jumia,Alexandria,4,7029.8
ORD100612,P0613,Jumia,Casablanca,5,55959.55
ORD100613,P0614,Souq,Riyadh,3,16777.14
ORD100614,P0615,Amazon,Giza,5,90789.65
ORD100615,P0616,Amazon,Cairo,1,19097.05
ORD100616,P0617,Amazon,Riyadh,1,6594.49
ORD100617,P0618,Souq,Riyadh,4,75746.68
ORD100618,P0619,Jumia,Dubai,4,60867.48
ORD100619,P0620,Souq,Casablanca,2,21558.88
ORD100620,P0621,Souq,Riyadh,1,18698.7
ORD100621,P0622,Amazon,Alexandria,5,70134.15
ORD100622,P0623,Amazon,Alexandria,1,8110.1
ORD100623,P0624,Amazon,Dubai,3,15799.74
ORD100624,P0625,Jumia,Dubai,3,42738
ORD100625,P0626,Amazon,Cairo,5,22909.2
ORD100626,P0627,Amazon,Riyadh,3,16846.53
ORD100627,P0628,Jumia,Cairo,2,9435.06
ORD100628,P0629,Souq,Giza,2,35358.08
ORD100629,P0630,Jumia,Riyadh,4,51985.88
ORD100630,P0631,Souq,Dubai,3,35854.2
ORD100631,P0632,Amazon,Dubai,2,18361.6
ORD100632,P0633,Jumia,Riyadh,5,61754.7
ORD100633,P0634,Amazon,Alexandria,4,42962.28
ORD100634,P0635,Souq,Cairo,5,85091.1
ORD100635,P0636,Amazon,Riyadh,5,90452.55
ORD100636,P0637,Amazon,Giza,4,20024.68
ORD100637,P0638,Souq,Casablanca,1,1994.58
ORD100638,P0639,Amazon,Dubai,4,14082.4
ORD100639,P0640,Jumia,Riyadh,1,8991.99
ORD100640,P0641,Jumia,Casablanca,3,52664.85
ORD100641,P0642,Souq,Riyadh,3,7183.98
ORD100642,P0643,Amazon,Dubai,3,14200.02
ORD100643,P0644,Souq,Alexandria,1,3948.49
ORD100644,P0645,Souq,Alexandria,5,46660.35
ORD100645,P0646,Jumia,Riyadh,3,39019.41
ORD100646,P0647,Jumia,Alexandria,3,40656.81
ORD100647,P0648,Jumia,Alexandria,4,16450.88
ORD100648,P0649,Souq,Cairo,4,12461.4
ORD100649,P0650,Amazon,Riyadh,1,1834.8
ORD100650,P0651,Jumia,Casablanca,4,72528.36
ORD100651,P0652,Jumia,Casablanca,4,77232.68
ORD100652,P0653,Jumia,Cairo,1,9622.26
ORD100653,P0654,Amazon,Casablanca,1,6221.99
ORD100654,P0655,Souq,Riyadh,1,13160.09
ORD100655,P0656,Souq,Dubai,1,8709.64
ORD100656,P0657,Jumia,Cairo,5,30895.25
ORD100657,P0658,Souq,Dubai,3,56166.66
ORD100658,P0659,Souq,Cairo,4,4879.32
ORD100659,P0660,Souq,Giza,1,4361.94
ORD100660,P0661,Amazon,Riyadh,3,33742.47
ORD100661,P0662,Jumia,Dubai,2,16271.68
ORD100662,P0663,Amazon,Alexandria,5,72546.85
ORD100663,P0664,Souq,Cairo,3,53395.44
ORD100664,P0665,Jumia,Giza,5,28719.25
ORD100665,P0666,Souq,Cairo,2,35202.3
ORD100666,P0667,Jumia,Cairo,4,75891.44
ORD100667,P0668,Jumia,Riyadh,3,38743.86
ORD100668,P0669,Jumia,Riyadh,4,62449.56
ORD100669,P0670,Amazon,Cairo,3,6897.39
ORD100670,P0671,Souq,Alexandria,2,35899.26
ORD100671,P0672,Amazon,Dubai,5,49329.95
ORD100672,P0673,Amazon,Giza,3,11938.35
ORD100673,P0674,Amazon,Casablanca,4,45135.44
ORD100674,P0675,Amazon,Cairo,1,13255.83
ORD100675,P0676,Amazon,Alexandria,5,8469.4
ORD100676,P0677,Jumia,Riyadh,4,25664.48
ORD100677,P0678,Jumia,Cairo,5,55618.55
ORD100678,P0679,Jumia,Alexandria,2,10077.56
ORD100679,P0680,Souq,Riyadh,4,34654.8
ORD100680,P0681,Amazon,Giza,2,24703.62
ORD100681,P0682,Amazon,Cairo,1,14702.26
ORD100682,P0683,Souq,Casablanca,5,93462.35
ORD100683,P0684,Jumia,Cairo,3,44802.57
ORD100684,P0685,Amazon,Giza,1,10892.9
ORD100685,P0686,Souq,Riyadh,4,71734.44
ORD100686,P0687,Jumia,Cairo,2,37159.86
ORD100687,P0688,Souq,Dubai,3,8173.44
ORD100688,P0689,Jumia,Casablanca,2,8289.38
ORD100689,P0690,Souq,Riyadh,4,63222.28
ORD100690,P0691,Jumia,Cairo,1,16288.79
ORD100691,P0692,Amazon,Cairo,1,14579.15
ORD100692,P0693,Amazon,Riyadh,5,35733.7
ORD100693,P0694,Amazon,Dubai,1,3100.46
ORD100694,P0695,Amazon,Alexandria,4,55529.64
ORD100695,P0696,Amazon,Cairo,3,50049.12
ORD100696,P0697,Amazon,Alexandria,3,20615.79
ORD100697,P0698,Amazon,Casablanca,1,9949.05
ORD100698,P0699,Jumia,Casablanca,1,11621.12
ORD100699,P0700,Amazon,Giza,5,72107.2
ORD100700,P0701,Amazon,Dubai,4,49985.68
ORD100701,P0702,Souq,Casablanca,1,9335.49
ORD100702,P0703,Jumia,Giza,2,18225.94
ORD100703,P0704,Amazon,Casablanca,5,88968.3
ORD100704,P0705,Souq,Alexandria,1,13982.62
ORD100705,P0706,Amazon,Giza,4,78869
ORD100706,P0707,Jumia,Cairo,2,3122.6
ORD100707,P0708,Souq,Riyadh,2,35993.22
ORD100708,P0709,Amazon,Alexandria,2,33613.28
ORD100709,P0710,Jumia,Casablanca,4,11505.36
ORD100710,P0711,Jumia,Giza,1,8289.67
ORD100711,P0712,Jumia,Alexandria,2,12119.6
ORD100712,P0713,Amazon,Dubai,1,10375.81
ORD100713,P0714,Amazon,Alexandria,2,21817.68
ORD100714,P0715,Souq,Giza,1,13455.37
ORD100715,P0716,Jumia,Casablanca,4,25900.12
ORD100716,P0717,Souq,Cairo,5,31090.95
ORD100717,P0718,Souq,Casablanca,3,33009.15
ORD100718,P0719,Souq,Riyadh,2,33627.08
ORD100719,P0720,Jumia,Riyadh,5,59608.15
ORD100720,P0721,Amazon,Casablanca,1,16795.33
ORD100721,P0722,Amazon,Dubai,2,23621.28
ORD100722,P0723,Souq,Riyadh,5,79786.8
ORD100723,P0724,Jumia,Casablanca,1,19845.78
ORD100724,P0725,Amazon,Alexandria,5,10824.15
ORD100725,P0726,Jumia,Casablanca,1,9389.08
ORD100726,P0727,Souq,Dubai,2,644.1
ORD100727,P0728,Amazon,Alexandria,3,55755.78
ORD100728,P0729,Jumia,Dubai,5,50664.1
ORD100729,P0730,Amazon,Alexandria,1,1677.26
ORD100730,P0731,Jumia,Giza,3,16013.67
ORD100731,P0732,Jumia,Giza,3,46940.94
ORD100732,P0733,Jumia,Alexandria,5,43386.9
ORD100733,P0734,Souq,Giza,5,59146.65
ORD100734,P0735,Souq,Casablanca,4,69242.28
ORD100735,P0736,Souq,Alexandria,3,6549.18
ORD100736,P0737,Jumia,Riyadh,2,35565.54
ORD100737,P0738,Souq,Cairo,3,31368.09
ORD100738,P0739,Souq,Giza,3,34547.49
ORD100739,P0740,Jumia,Casablanca,1,3950.83
ORD100740,P0741,Souq,Riyadh,1,3210.3
ORD100741,P0742,Amazon,Alexandria,3,8746.95
ORD100742,P0743,Amazon,Alexandria,3,15818.7
ORD100743,P0744,Amazon,Dubai,5,31846.75
ORD100744,P0745,Jumia,Dubai,5,90738.55
ORD100745,P0746,Jumia,Giza,2,12826.04
ORD100746,P0747,Souq,Giza,2,4905.24
ORD100747,P0748,Jumia,Cairo,2,16213.56
ORD100748,P0749,Jumia,Casablanca,2,30763.38
ORD100749,P0750,Amazon,Giza,1,10639.4
ORD100750,P0751,Souq,Alexandria,1,5561.22
ORD100751,P0752,Amazon,Dubai,4,18715.84
ORD100752,P0753,Jumia,Giza,2,26144.5
ORD100753,P0754,Jumia,Giza,2,1021.44
ORD100754,P0755,Souq,Riyadh,1,19507.26
ORD100755,P0756,Jumia,Giza,3,9880.17
ORD100756,P0757,Jumia,Cairo,4,30899.2
ORD100757,P0758,Jumia,Riyadh,4,77218.32
ORD100758,P0759,Jumia,Giza,3,55259.19
ORD100759,P0760,Jumia,Dubai,2,37383.6
ORD100760,P0761,Souq,Alexandria,1,4058.49
ORD100761,P0762,Jumia,Casablanca,4,25690.56
ORD100762,P0763,Souq,Cairo,4,70246.92
ORD100763,P0764,Jumia,Giza,4,69442.4
ORD100764,P0765,Amazon,Dubai,3,52783.5
ORD100765,P0766,Souq,Giza,3,25560.27
ORD100766,P0767,Souq,Riyadh,5,15691.25
ORD100767,P0768,Souq,Riyadh,4,73417.72
ORD100768,P0769,Amazon,Dubai,4,60692.96
ORD100769,P0770,Amazon,Cairo,2,33311.34
ORD100770,P0771,Souq,Giza,3,4550.34
ORD100771,P0772,Jumia,Alexandria,1,5381.34
ORD100772,P0773,Jumia,Cairo,1,8685.6
ORD100773,P0774,Jumia,Giza,5,3008.5
ORD100774,P0775,Souq,Riyadh,1,19150.97
ORD100775,P0776,Jumia,Giza,3,16449.78
ORD100776,P0777,Souq,Giza,4,56101.08
ORD100777,P0778,Souq,Casablanca,1,19199.83
ORD100778,P0779,Amazon,Dubai,4,4693.84
ORD100779,P0780,Amazon,Alexandria,2,24496.68
ORD100780,P0781,Jumia,Riyadh,4,28728.32
ORD100781,P0782,Jumia,Alexandria,3,58801.95
ORD100782,P0783,Jumia,Riyadh,2,38046.26
ORD100783,P0784,Souq,Casablanca,1,2958.05
ORD100784,P0785,Amazon,Alexandria,5,35556
ORD100785,P0786,Amazon,Cairo,3,54776.37
ORD100786,P0787,Jumia,Riyadh,2,6870.22
ORD100787,P0788,Amazon,Dubai,3,34312.5
ORD100788,P0789,Jumia,Riyadh,4,7723.92
ORD100789,P0790,Amazon,Dubai,5,66927.6
ORD100790,P0791,Amazon,Riyadh,4,49795.28
ORD100791,P0792,Jumia,Riyadh,2,28150.52
ORD100792,P0793,Amazon,Alexandria,3,3483.69
ORD100793,P0794,Souq,Alexandria,3,28338.87
ORD100794,P0795,Amazon,Cairo,2,11459.52
ORD100795,P0796,Souq,Casablanca,4,49765.92
ORD100796,P0797,Jumia,Giza,4,13570.52
ORD100797,P0798,Jumia,Riyadh,1,13801.39
ORD100798,P0799,Amazon,Giza,3,29579.97
ORD100799,P0800,Amazon,Cairo,3,6998.43
ORD100800,P0801,Amazon,Giza,1,3616.66
ORD100801,P0802,Souq,Cairo,1,4157.89
ORD100802,P0803,Souq,Alexandria,2,25105.58
ORD100803,P0804,Jumia,Casablanca,2,11381.82
ORD100804,P0805,Souq,Giza,5,37750.85
ORD100805,P0806,Souq,Casablanca,2,21708.38
ORD100806,P0807,Souq,Alexandria,5,28791.1
ORD100807,P0808,Souq,Dubai,4,41411.88
ORD100808,P0809,Amazon,Giza,3,59855.79
ORD100809,P0810,Amazon,Dubai,5,41849.6
ORD100810,P0811,Amazon,Dubai,2,1643.24
ORD100811,P0812,Amazon,Dubai,1,962.68
ORD100812,P0813,Jumia,Alexandria,4,23028.28
ORD100813,P0814,Souq,Riyadh,5,49986.6
ORD100814,P0815,Souq,Riyadh,1,5560.83
ORD100815,P0816,Jumia,Riyadh,4,61857.2
ORD100816,P0817,Souq,Giza,1,4288.49
ORD100817,P0818,Amazon,Cairo,4,10058.2
ORD100818,P0819,Souq,Giza,2,17995.76
ORD100819,P0820,Souq,Cairo,4,54126.8
ORD100820,P0821,Amazon,Cairo,2,37674.84
ORD100821,P0822,Amazon,Casablanca,5,77545.65
ORD100822,P0823,Jumia,Casablanca,1,7795.74
ORD100823,P0824,Amazon,Casablanca,4,78833.88
ORD100824,P0825,Souq,Dubai,5,63257
ORD100825,P0826,Amazon,Casablanca,5,85478.45
ORD100826,P0827,Amazon,Dubai,3,27881.76
ORD100827,P0828,Jumia,Cairo,3,57051.75
ORD100828,P0829,Amazon,Giza,3,32452.32
ORD100829,P0830,Souq,Alexandria,1,12273.83
ORD100830,P0831,Amazon,Casablanca,3,16311.51
ORD100831,P0832,Souq,Riyadh,2,39221.38
ORD100832,P0833,Amazon,Giza,4,69268.8
ORD100833,P0834,Souq,Alexandria,4,29917.04
ORD100834,P0835,Amazon,Cairo,1,3859.16
ORD100835,P0836,Jumia,Casablanca,4,12130.2
ORD100836,P0837,Amazon,Dubai,2,27712.94
ORD100837,P0838,Jumia,Dubai,4,13493.92
ORD100838,P0839,Amazon,Riyadh,4,51705.48
ORD100839,P0840,Souq,Alexandria,2,5102.36
ORD100840,P0841,Souq,Alexandria,5,20267.5
ORD100841,P0842,Jumia,Giza,4,13180.48
ORD100842,P0843,Souq,Giza,1,19126.01
ORD100843,P0844,Souq,Alexandria,1,16771.66
ORD100844,P0845,Souq,Riyadh,4,4865.92
ORD100845,P0846,Souq,Giza,3,14376.63
ORD100846,P0847,Amazon,Dubai,5,79196.95
ORD100847,P0848,Souq,Riyadh,1,18656.8
ORD100848,P0849,Amazon,Casablanca,4,45558.68
ORD100849,P0850,Amazon,Alexandria,4,17770.12
ORD100850,P0851,Amazon,Alexandria,5,30372.25
ORD100851,P0852,Souq,Riyadh,1,2618.68
ORD100852,P0853,Amazon,Cairo,1,19229.36
ORD100853,P0854,Souq,Giza,5,46724.35
ORD100854,P0855,Souq,Riyadh,5,98741.35
ORD100855,P0856,Amazon,Dubai,1,2509.56
ORD100856,P0857,Souq,Cairo,2,29389.58
ORD100857,P0858,Jumia,Alexandria,3,47553.72
ORD100858,P0859,Souq,Dubai,2,2144.02
ORD100859,P0860,Jumia,Cairo,5,94222.05
ORD100860,P0861,Amazon,Giza,4,65377.68
ORD100861,P0862,Souq,Cairo,4,36734.48
ORD100862,P0863,Souq,Cairo,5,15258.2
ORD100863,P0864,Jumia,Dubai,2,37596.78
ORD100864,P0865,Amazon,Alexandria,2,4490.46
ORD100865,P0866,Jumia,Giza,5,70689.05
ORD100866,P0867,Jumia,Casablanca,1,19701.27
ORD100867,P0868,Amazon,Giza,5,25701.45
ORD100868,P0869,Jumia,Casablanca,4,73323.96
ORD100869,P0870,Jumia,Dubai,5,42627.2
ORD100870,P0871,Souq,Cairo,2,5776.28
ORD100871,P0872,Jumia,Casablanca,3,34083.06
ORD100872,P0873,Jumia,Cairo,2,10040.5
ORD100873,P0874,Amazon,Cairo,1,9330.53
ORD100874,P0875,Amazon,Dubai,3,16815.33
ORD100875,P0876,Amazon,Cairo,5,17523.05
ORD100876,P0877,Amazon,Cairo,2,11926.14
ORD100877,P0878,Souq,Giza,4,66955.68
ORD100878,P0879,Jumia,Riyadh,1,18635.03
ORD100879,P0880,Jumia,Casablanca,3,42656.64
ORD100880,P0881,Amazon,Cairo,2,34157.36
ORD100881,P0882,Amazon,Dubai,2,6008.02
ORD100882,P0883,Souq,Casablanca,5,82285.2
ORD100883,P0884,Amazon,Riyadh,4,71655.52
ORD100884,P0885,Amazon,Giza,1,4283.23
ORD100885,P0886,Amazon,Dubai,1,12309.01
ORD100886,P0887,Souq,Cairo,4,54593.04
ORD100887,P0888,Amazon,Casablanca,2,36153.28
ORD100888,P0889,Souq,Giza,2,10973.54
ORD100889,P0890,Jumia,Alexandria,1,6044.38
ORD100890,P0891,Amazon,Casablanca,5,98553.75
ORD100891,P0892,Souq,Giza,4,58523.68
ORD100892,P0893,Amazon,Casablanca,5,27522.1
ORD100893,P0894,Amazon,Alexandria,2,8065.68
ORD100894,P0895,Souq,Riyadh,1,8329.85
ORD100895,P0896,Souq,Cairo,5,25634.6
ORD100896,P0897,Amazon,Riyadh,4,46195.72
ORD100897,P0898,Amazon,Dubai,5,21367.9
ORD100898,P0899,Souq,Giza,5,76561.9
ORD100899,P0900,Jumia,Cairo,2,10954.36
ORD100900,P0901,Souq,Casablanca,2,19614.3
ORD100901,P0902,Souq,Alexandria,5,86064.9
ORD100902,P0903,Souq,Dubai,1,16688.5
ORD100903,P0904,Souq,Alexandria,2,24688.62
ORD100904,P0905,Jumia,Riyadh,3,27008.85
ORD100905,P0906,Souq,Casablanca,4,69904.4
ORD100906,P0907,Jumia,Cairo,1,12067.86
ORD100907,P0908,Jumia,Riyadh,2,6417.76
ORD100908,P0909,Jumia,Riyadh,5,34713.4
ORD100909,P0910,Amazon,Riyadh,1,4292.37
ORD100910,P0911,Jumia,Giza,2,10883.4
ORD100911,P0912,Souq,Alexandria,2,12065.44
ORD100912,P0913,Souq,Dubai,5,9833.8
ORD100913,P0914,Souq,Alexandria,2,5874.76
ORD100914,P0915,Amazon,Riyadh,5,86517.55
ORD100915,P0916,Souq,Casablanca,3,20048.43
ORD100916,P0917,Souq,Dubai,1,2503.38
ORD100917,P0918,Jumia,Cairo,5,80521.95
ORD100918,P0919,Amazon,Casablanca,2,4121.4
ORD100919,P0920,Jumia,Dubai,3,29333.85
ORD100920,P0921,Amazon,Casablanca,1,293.19
ORD100921,P0922,Amazon,Casablanca,2,13219.72
ORD100922,P0923,Jumia,Riyadh,5,20920.95
ORD100923,P0924,Jumia,Giza,5,15007.9
ORD100924,P0925,Souq,Riyadh,4,62483.56
ORD100925,P0926,Jumia,Cairo,1,2783.82
ORD100926,P0927,Souq,Giza,4,68336.68
ORD100927,P0928,Jumia,Dubai,1,9723.02
ORD100928,P0929,Jumia,Giza,3,27987.57
ORD100929,P0930,Jumia,Giza,4,51910.4
ORD100930,P0931,Amazon,Alexandria,1,4478.51
ORD100931,P0932,Souq,Alexandria,5,4668.35
ORD100932,P0933,Amazon,Dubai,4,6805.96
ORD100933,P0934,Jumia,Alexandria,2,37159.12
ORD100934,P0935,Amazon,Cairo,3,44904.06
ORD100935,P0936,Jumia,Giza,2,7406.02
ORD100936,P0937,Souq,Riyadh,2,2263.12
ORD100937,P0938,Amazon,Alexandria,1,17039.65
ORD100938,P0939,Amazon,Dubai,5,76710.9
ORD100939,P0940,Jumia,Alexandria,3,39650.43
ORD100940,P0941,Amazon,Giza,4,35223.48
ORD100941,P0942,Amazon,Casablanca,5,9800.75
ORD100942,P0943,Souq,Dubai,1,17333.69
ORD100943,P0944,Souq,Casablanca,3,49505.4
ORD100944,P0945,Jumia,Casablanca,4,17933.24
ORD100945,P0946,Souq,Giza,1,15772.52
ORD100946,P0947,Amazon,Riyadh,2,7628.06
ORD100947,P0948,Amazon,Riyadh,1,10893.12
ORD100948,P0949,Amazon,Riyadh,5,91283.05
ORD100949,P0950,Amazon,Giza,4,64941.08
ORD100950,P0951,Souq,Alexandria,2,9448.54
ORD100951,P0952,Jumia,Cairo,1,10514.03
ORD100952,P0953,Amazon,Riyadh,3,59934.51
ORD100953,P0954,Jumia,Giza,5,32293.3
ORD100954,P0955,Souq,Dubai,4,59413.04
ORD100955,P0956,Jumia,Casablanca,5,64733.4
ORD100956,P0957,Souq,Giza,2,9005.28
ORD100957,P0958,Jumia,Casablanca,3,39745.26
ORD100958,P0959,Jumia,Cairo,3,20296.8
ORD100959,P0960,Souq,Alexandria,2,27559.34
ORD100960,P0961,Amazon,Giza,5,26662.85
ORD100961,P0962,Amazon,Casablanca,3,56927.4
ORD100962,P0963,Souq,Casablanca,3,59455.08
ORD100963,P0964,Jumia,Riyadh,4,47500.36
ORD100964,P0965,Amazon,Riyadh,5,91378.25
ORD100965,P0966,Jumia,Dubai,3,57666.12
ORD100966,P0967,Amazon,Dubai,4,2507.88
ORD100967,P0968,Souq,Riyadh,2,22122.54
ORD100968,P0969,Amazon,Cairo,2,13164.82
ORD100969,P0970,Amazon,Dubai,1,16337.18
ORD100970,P0971,Amazon,Giza,1,18245.5
ORD100971,P0972,Souq,Casablanca,1,16339.46
ORD100972,P0973,Jumia,Giza,1,2469.55
ORD100973,P0974,Jumia,Riyadh,1,5493.96
ORD100974,P0975,Amazon,Cairo,3,3956.82
ORD100975,P0976,Amazon,Casablanca,3,32357.67
ORD100976,P0977,Jumia,Riyadh,1,7594.47
ORD100977,P0978,Amazon,Giza,4,67025.48
ORD100978,P0979,Amazon,Riyadh,1,11415.86
ORD100979,P0980,Souq,Riyadh,5,39931.05
ORD100980,P0981,Jumia,Alexandria,2,31276.88
ORD100981,P0982,Souq,Alexandria,2,4895.84
ORD100982,P0983,Souq,Alexandria,4,13201.44
ORD100983,P0984,Jumia,Cairo,1,2728.79
ORD100984,P0985,Amazon,Riyadh,1,10083.73
ORD100985,P0986,Jumia,Casablanca,3,10867.38
ORD100986,P0987,Souq,Alexandria,3,47579.82
ORD100987,P0988,Souq,Alexandria,4,12823.32
ORD100988,P0989,Souq,Alexandria,3,7396.74
ORD100989,P0990,Souq,Dubai,3,50919.78
ORD100990,P0991,Jumia,Casablanca,2,3699.2
ORD100991,P0992,Amazon,Dubai,3,29893.23
ORD100992,P0993,Jumia,Giza,4,66674.64
ORD100993,P0994,Souq,Alexandria,2,39257.58
ORD100994,P0995,Amazon,Casablanca,2,15846.9
ORD100995,P0996,Souq,Cairo,1,12495.93
ORD100996,P0997,Amazon,Dubai,2,17393.98
ORD100997,P0998,Jumia,Riyadh,2,32256.28
ORD100998,P0999,Jumia,Alexandria,5,85995.35
ORD100999,P1000,Souq,Casablanca,2,25306.68
ORD101000,P1001,Amazon,Casablanca,2,35966.54
ORD101001,P1002,Souq,Giza,5,25858.55
ORD101002,P1003,Amazon,Cairo,2,19720.58
ORD101003,P1004,Amazon,Riyadh,4,79226.4
ORD101004,P1005,Jumia,Riyadh,3,49741.44
ORD101005,P1006,Amazon,Alexandria,2,38248.74
ORD101006,P1007,Jumia,Cairo,2,23732.24
ORD101007,P1008,Amazon,Riyadh,4,76046.24
ORD101008,P1009,Amazon,Riyadh,1,1609.02
ORD101009,P1010,Amazon,Casablanca,4,31403.32
ORD101010,P1011,Souq,Alexandria,3,17109.09
ORD101011,P1012,Amazon,Riyadh,3,18213.3
ORD101012,P1013,Souq,Dubai,4,10420.4
ORD101013,P1014,Jumia,Alexandria,3,584.16
ORD101014,P1015,Souq,Cairo,1,11380.58
ORD101015,P1016,Jumia,Alexandria,1,12113.73
ORD101016,P1017,Amazon,Dubai,5,11513.3
ORD101017,P1018,Souq,Riyadh,1,16360.36
ORD101018,P1019,Amazon,Dubai,2,36433.44
ORD101019,P1020,Souq,Alexandria,5,45037.3
ORD101020,P1021,Jumia,Casablanca,2,16985.14
ORD101021,P1022,Amazon,Riyadh,1,3913.77
ORD101022,P1023,Amazon,Dubai,3,46500.81
ORD101023,P1024,Amazon,Casablanca,4,1262.88
ORD101024,P1025,Amazon,Riyadh,3,24752.97
ORD101025,P1026,Jumia,Dubai,3,58778.67
ORD101026,P1027,Souq,Casablanca,1,15737.56
ORD101027,P1028,Jumia,Giza,2,15964.12
ORD101028,P1029,Jumia,Dubai,4,50683.76
ORD101029,P1030,Jumia,Giza,3,57205.59
ORD101030,P1031,Amazon,Cairo,3,50883.09
ORD101031,P1032,Jumia,Giza,5,48302.95
ORD101032,P1033,Jumia,Casablanca,3,52944.6
ORD101033,P1034,Jumia,Riyadh,4,76979.88
ORD101034,P1035,Souq,Alexandria,4,48099.16
